Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR23005245,2023-01-07 10:48:39,2023-01-07 09:47:03,55496205,16759853910,55496205,302,5632,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23005/SRR23005245/SRR23005245.lite.1,SRX18961059,3primeUTR(DENV3)-DENV2-BHK-10d,RNA-Seq,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP416274,PRJNA916891,,916891,SRS16383904,SAMN32512834,simple,12637,Dengue virus,3primeUTR(DENV3)-DENV2(BHK-10d),,,,,,,no,,,,,GEORGETOWN UNIVERSITY,SRA1570732,,public,A5DBBFF9259B77DB84B31E930351971E,94DBC35ADE1F1DF1C362EF0F3A9E9620
SRR24066899,2023-04-04 19:43:16,2023-04-04 18:58:56,53340693,16108889286,53340693,302,5114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24066/SRR24066899/SRR24066899.lite.1,SRX19868116,3primeUTR(DENV3)-DENV2(BHK-6d-C6/36-10d),RNA-Seq,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP416274,PRJNA916891,,916891,SRS17224845,SAMN34070963,simple,12637,Dengue virus,3primeUTR(DENV3)-DENV2(BHK-6d-C6/36-10d),,,,,,,no,,,,,GEORGETOWN UNIVERSITY,SRA1615762,,public,79CE7636ED4D25B6B417E5C5732B5831,3EBA90B55E43A15C28DE730B73C24A9C
SRR23005244,2023-01-07 09:58:50,2023-01-07 09:27:27,50637683,15292580266,50637683,302,5169,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR023/23005/SRR23005244/SRR23005244.lite.1,SRX18961060,3primeUTR(DENV4)-DENV2-BHK-10d,RNA-Seq,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP416274,PRJNA916891,,916891,SRS16383905,SAMN32512835,simple,12637,Dengue virus,3primeUTR(DENV4)-DENV2(BHK-10d),,,,,,,no,,,,,GEORGETOWN UNIVERSITY,SRA1570732,,public,03A3A16819AAF8B71C9A586BD895F0E0,12DA799497DFA3A21F9A47A73240AAF5
SRR24066903,2023-04-04 19:43:16,2023-04-04 18:53:33,51137946,15443659692,51137946,302,4838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24066/SRR24066903/SRR24066903.lite.1,SRX19868117,3primeUTR(DENV4)-DENV2(BHK-6d-C6/36-10d),RNA-Seq,RT-PCR,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP416274,PRJNA916891,,916891,SRS17224846,SAMN34070964,simple,12637,Dengue virus,3primeUTR(DENV4)-DENV2(BHK-6d-C6/36-10d),,,,,,,no,,,,,GEORGETOWN UNIVERSITY,SRA1615762,,public,11CAEE178DC03CBB516A6D7B49426FEB,6F3BA19C6BFFAA7A8C96E4ABB0E51D48
SRR8334944,2018-12-18 09:59:57,2018-12-18 04:09:21,115667,25837146,115667,223,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334944/SRR8334944.sralite.1,SRX5146360,4,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156610,SAMN10606311,simple,12637,Dengue virus,4,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,FA4664314B8530A434CE7B0647EFE8EF,85A4651130CB805D28901E0C373867A1
SRR1056488,2013-12-22 17:10:29,2013-12-22 17:14:51,96064,28819200,96064,300,15,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056488/SRR1056488.sralite.1,SRX397194,NuGEN_4518.8.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,119.412,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518144,SAMN02399330,simple,12637,Dengue virus,4518.8.a.1,,,,,,,no,,,,,BI,SRA122218,,public,B057D9CD8421789BD0BE31911D62CD87,229585A8A15453A93CE70DB9BED9D1A3
SRR1056523,2013-12-22 17:10:29,2013-12-22 17:16:51,52161,15648300,52161,300,8,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056523/SRR1056523.sralite.1,SRX397264,NuGEN_4742.9.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,102.258,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518190,SAMN02399355,simple,12637,Dengue virus,4742.9.a.1,,,,,,,no,,,,,BI,SRA122218,,public,E6EEE502E1D3E2A6ADAA57A55E8A1794,272E82886C15A1C199E50FEC77337A3F
SRR12578623,2020-09-03 07:57:46,2020-09-03 07:22:00,2721021,436728137,1764018,160,128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578623/SRR12578623.lite.1,SRX9065508,4A_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314672,SAMN16047582,simple,12637,Dengue virus,4A,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,CB68D943895B931DD2A3043E9866140C,E38E23D6B0901D4692BD11F8AA93002B
SRR8334945,2018-12-18 09:59:57,2018-12-18 04:09:20,37884,10932430,37884,288,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334945/SRR8334945.sralite.1,SRX5146359,5,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156608,SAMN10606312,simple,12637,Dengue virus,5,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,6E6F22FCE90153D3BE593C2071D9F507,F04D257A6C64B7E6DECCF0F33434CE0A
SRR30026879,2025-03-31 01:39:55,2024-07-29 22:34:58,513309,137279766,513309,267,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR030/30026/SRR30026879/SRR30026879.lite.1,SRX25505853,51seq,WGS,Hybrid Selection,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina iSeq 100,SRP522907,PRJNA1141548,,1141548,SRS22160510,SAMN42896880,simple,12637,Dengue virus,51_CostaRica,,,,,,,no,,,,,UNIVERSIDAD DE COSTA RICA,SRA1935595,,public,32B0C93411EC1D586695F21620DBB72F,316671EB227342D0DE898E548AC3C0B9
SRR1056504,2013-12-22 17:10:29,2013-12-22 17:15:31,96786,29035800,96786,300,15,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056504/SRR1056504.sralite.1,SRX397232,NuGEN_5262.9.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,95.3703,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518171,SAMN02399350,simple,12637,Dengue virus,5262.9.a.1,,,,,,,no,,,,,BI,SRA122218,,public,5EC5403C67E1BADC96B8B98F21DD8772,EE6080B35FB20A23A8F9123E293BE1E4
SRR1056515,2013-12-22 17:10:29,2013-12-22 17:16:50,79815,23944500,79815,300,12,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056515/SRR1056515.sralite.1,SRX397158,NuGEN_5506.8.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,124.222,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518112,SAMN02399328,simple,12637,Dengue virus,5506.8.a.1,,,,,,,no,,,,,BI,SRA122218,,public,FBBB413BA43EADF6DA3AB6329DC5D924,7E0851402BBC672D4B594F1863D9EF03
SRR1056490,2013-12-22 17:10:29,2013-12-22 17:15:29,70976,21292800,70976,300,11,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056490/SRR1056490.sralite.1,SRX397240,NuGEN_5672.8.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,111.654,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518177,SAMN02399340,simple,12637,Dengue virus,5672.8.a.1,,,,,,,no,,,,,BI,SRA122218,,public,C607BD59C53B0E74A0E5AE61F861A49A,99958E7A2452399D1D323A9BBA06D8D6
SRR12578622,2020-09-03 07:57:46,2020-09-03 07:21:15,776828,89078383,209516,114,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578622/SRR12578622.lite.1,SRX9065509,5A_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314673,SAMN16047584,simple,12637,Dengue virus,5A,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,CDC197BF26A60C498974BEAC77631B65,335C79933B9C7CDEAC83AE87D229DB67
SRR12578621,2020-09-03 07:57:46,2020-09-03 07:20:58,563729,61705314,130001,109,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578621/SRR12578621.lite.1,SRX9065510,5B_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314674,SAMN16047585,simple,12637,Dengue virus,5B,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,E827B22E63F0D744F890E6A5AA06C956,299CB6BE133C1B8E4B9D514312070CA1
SRR12578633,2020-09-03 07:57:46,2020-09-03 07:21:10,904684,116636304,366643,128,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578633/SRR12578633.lite.1,SRX9065498,5C_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314662,SAMN16047586,simple,12637,Dengue virus,5C,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,CE91487334AB0FFDC20B264E263A1165,BE80064BB133244ABD40BD8CCC6AC593
SRR12578632,2020-09-03 07:57:46,2020-09-03 07:21:31,1544136,164564890,308792,106,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12578/SRR12578632/SRR12578632.lite.1,SRX9065499,6_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314663,SAMN16047587,simple,12637,Dengue virus,6,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,D0A6BEA15DA87947A1F890C98B96AA05,97BA0C3FA7F5D513F329F4B898C82C78
SRR8334946,2018-12-18 09:59:57,2018-12-18 04:09:59,2199939,569592563,2199939,258,374,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334946/SRR8334946.sralite.1,SRX5146358,6,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156607,SAMN10606313,simple,12637,Dengue virus,6,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,3F43E22DC8E758017D0BC459CFAD9957,5BED457051E91054756A3AB1EF235BAC
SRR8334947,2018-12-18 09:59:57,2018-12-18 04:09:21,97545,19656878,97545,201,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334947/SRR8334947.sralite.1,SRX5146357,7,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156606,SAMN10606314,simple,12637,Dengue virus,7,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,68B268DC30F7661C95F47C6953540C7E,A9500F3DC61F7E68C960E529F77F1444
SRR12578631,2020-09-03 07:57:46,2020-09-03 07:32:09,33969698,6048081648,27091524,178,1764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR012/12578/SRR12578631/SRR12578631.lite.1,SRX9065500,7_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314664,SAMN16047588,simple,12637,Dengue virus,7,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,AA56BDF71E29275335597AE77DD03C40,8179B3B27A9F2D591D4C93DD71506D1E
SRR1056540,2013-12-22 17:10:29,2013-12-22 17:17:38,105040,31512000,105040,300,16,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056540/SRR1056540.sralite.1,SRX397277,NuGEN_7320.9.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,98.6639,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518199,SAMN02399352,simple,12637,Dengue virus,7320.9.a.1,,,,,,,no,,,,,BI,SRA122218,,public,B9AAA8B5B17650561C6F99023942FDED,F8F31F953160A93476527043D6E0E337
SRR1056475,2013-12-22 17:10:29,2013-12-22 17:14:50,44304,13291200,44304,300,7,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056475/SRR1056475.sralite.1,SRX397211,NuGEN_771.9.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,100.849,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518154,SAMN02399354,simple,12637,Dengue virus,771.9.a.1,,,,,,,no,,,,,BI,SRA122218,,public,9AA3F3E3BA86AF7C436FA54D3DEB2788,6F8C0648ED7BAA801BA0D36F60B0CCC7
SRR1056502,2013-12-22 17:10:29,2013-12-22 17:15:29,38500,11550000,38500,300,6,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/056/SRR1056502/SRR1056502.sralite.1,SRX397214,NuGEN_781.8.a.1,WGS,RANDOM PCR,GENOMIC,PAIRED,430,76.582,ILLUMINA,Illumina MiSeq,SRP014724,PRJNA31235,2,31235,SRS518156,SAMN02399339,simple,12637,Dengue virus,781.8.a.1,,,,,,,no,,,,,BI,SRA122218,,public,F78ED0A93A8B3CA25C5B98F969D166BF,67FD7223B60F49F0731DC7BD2AD3A67A
SRR12578630,2020-09-03 07:57:46,2020-09-03 07:29:51,27482007,4937949049,22363203,179,1419,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578630/SRR12578630.lite.1,SRX9065501,8_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314665,SAMN16047589,simple,12637,Dengue virus,8,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,9D706C60EF1E03CADEC2AF70DCD7DFDE,B5F9A4ABFD9FABC965F57ADF50A3A046
SRR8334948,2018-12-18 09:59:57,2018-12-18 04:09:21,105291,21489921,105291,204,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334948/SRR8334948.sralite.1,SRX5146356,8,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156604,SAMN10606315,simple,12637,Dengue virus,8,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,E540EE9DC63A2291D3F28AD389DB10C3,9CB9C32BF62630864E5159FB6FED436F
SRR8334949,2018-12-18 09:59:57,2018-12-18 04:10:03,2481705,672231569,2481705,270,449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/334/SRR8334949/SRR8334949.sralite.1,SRX5146355,9,WGS,cDNA,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP173751,PRJNA510506,,510506,SRS4156605,SAMN10606316,simple,12637,Dengue virus,9,,,,,,,no,,,,,KEMRI WELLCOME-TRUST,SRA824534,,public,2779621DA007A385E633C1887ABA783C,43277BBDE1326D2CDF8DC8108EE6B78B
SRR12578629,2020-09-03 07:57:46,2020-09-03 07:22:14,4709323,394633705,37974,83,124,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR012/12578/SRR12578629/SRR12578629.lite.1,SRX9065502,9_lkp,RNA-Seq,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP279906,PRJNA661184,,661184,SRS7314666,SAMN16047590,simple,12637,Dengue virus,9,,,,,,,no,,,,,UPPSALA UNIVERSITY,SRA1120756,,public,2E3AF4549589883260D5D6999465680B,093B932BA8FCF0A18FAA017CFB11DC95
SRR8842525,2019-04-03 11:35:12,2019-04-03 11:33:00,12683494,2193706984,12683494,172,908,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/842/SRR8842525/SRR8842525.sralite.1,SRX5630367,NXT-NS-91-0104-0318,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149651,PRJNA474413,,474413,SRS4575409,SAMN11316574,simple,12637,Dengue virus,91-0104,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA869201,,public,16153C3801F6B741257F3758188A014C,DCFA7FD0BBF2D337E43AED6CC28EDC2F
SRR6725537,2019-05-17 00:24:31,2018-02-14 08:42:34,177838,51728268,177838,290,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/725/SRR6725537.sralite.1,SRX3698747,Library_5,OTHER,RANDOM,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP132837,PRJNA434058,,434058,SRS2958244,SAMN08535616,simple,12637,Dengue virus,910105,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA659279,,public,90ED1B47EFC3E02A9AE9080FEFDB6418,8721B03A46E80E36419D941269AEE6ED
SRR6725535,2019-05-17 00:24:31,2018-02-14 08:42:35,284564,81207008,284564,285,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/725/SRR6725535.sralite.1,SRX3698749,Library_4,OTHER,RANDOM,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP132837,PRJNA434058,,434058,SRS2958246,SAMN08535615,simple,12637,Dengue virus,910121,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA659279,,public,D20B66F41A9503E8FC5B3C762C81DAC2,033AD52338CAF097B7F8FB8CCD56AD66
SRR9004764,2019-05-02 17:43:18,2019-05-02 17:41:31,328231,91710149,328231,279,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/004/SRR9004764.sralite.1,SRX5783329,NXT-NS-910135-B,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149651,PRJNA474413,,474413,SRS4716104,SAMN11565491,simple,12637,Dengue virus,910135,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA881995,,public,6C006655A696B42915C8BCB24A7B6A71,F63E5D0DF82BC077CC008101BB24BC04
SRR8842524,2019-04-03 11:35:12,2019-04-03 11:30:20,6618013,1197914666,6618013,181,502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/842/SRR8842524.sralite.1,SRX5630368,NXT-NS-92-1094-0318,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP149651,PRJNA474413,,474413,SRS4575410,SAMN11316575,simple,12637,Dengue virus,92-1094,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA869201,,public,71D50A35D4F05C7DCCF37F511BF5193E,56C259F117D6C6118D46512E6B0BFD42
SRR6725536,2019-05-17 00:24:31,2018-02-14 08:42:52,292800,83594041,292800,285,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/725/SRR6725536.sralite.1,SRX3698748,Library_3,OTHER,RANDOM,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP132837,PRJNA434058,,434058,SRS2958245,SAMN08535614,simple,12637,Dengue virus,921095,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA659279,,public,0EC3E65E0B65A13F11754D2D9F060A45,5147345E3A0F4A074FCF04D9E793295E
SRR6725533,2019-05-17 00:24:31,2018-02-14 08:42:28,113034,32306651,113034,285,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/725/SRR6725533.sralite.1,SRX3698751,Library_2,OTHER,RANDOM,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP132837,PRJNA434058,,434058,SRS2958248,SAMN08535613,simple,12637,Dengue virus,921096,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA659279,,public,0BD5C364BBC55CCC2720610693DA6759,4633B5302E84F8A849BA35C3AFCF2C26
SRR6725534,2019-05-17 00:24:31,2018-02-14 08:42:32,269744,78174823,269744,289,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/725/SRR6725534.sralite.1,SRX3698750,Library_1,OTHER,RANDOM,VIRAL RNA,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP132837,PRJNA434058,,434058,SRS2958247,SAMN08535612,simple,12637,Dengue virus,921099,,,,,,,no,,,,,UNIVERSITAIR MEDISCH CENTRUM GRONINGEN (UMCG),SRA659279,,public,84EBBE741E357315AA27BB88AADDCB35,FD33A8AD3601AA797FB6335D99F7F2E2
SRR22557373,2024-01-31 00:00:50,2022-12-06 22:07:00,22599404,6608275518,22599404,292,2752,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22557/SRR22557373/SRR22557373.lite.1,SRX18520840,AB-2019,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP411730,PRJNA909359,,909359,SRS15989485,SAMN32082645,simple,12637,Dengue virus,AB-2019 DENV-2,,,,,,,no,,,,,UFMT,SRA1554832,,public,D26A2AEA88C6509D40109A348AF3C67B,D2708730E6CDEE710BA1CAC568E85E95
SRR10832159,2020-01-06 15:42:12,2020-01-06 14:31:43,3647826,1084466382,3647826,297,490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/832/SRR10832159.sralite.1,SRX7505501,AOA_30,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP239551,PRJNA594744,,594744,SRS5946035,SAMN13266236,simple,12637,Dengue virus,AOA_30,,,,,,,no,,,,,LOS ALAMOS NATIONAL LABORATORY,SRA1020456,,public,5E24A9E2901912F9D84ED4453E75273B,97BA611D7A66A9B2BDCF890AB20D07BE
SRR15831285,2021-09-10 22:34:58,2021-09-10 22:32:48,4311927,1197211364,4311927,277,417,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15831/SRR15831285/SRR15831285.lite.1,SRX12122922,338341268,RNA-Seq,cDNA,VIRAL RNA,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP336375,PRJNA762015,,762015,SRS10102778,SAMN21369031,simple,12637,Dengue virus,BCSIR-05,,,,,,,no,,,,,ILLUMINA,SRA1290956,,public,E56B5EFA5DF882DE7118AAF90192629F,C4BE9933231E4D758B006C78454230A8
SRR22095849,2022-10-29 11:22:57,2022-10-29 11:12:15,4311927,1049800082,3250667,243,367,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22095/SRR22095849/SRR22095849.lite.1,SRX18075838,05,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP405189,PRJNA895688,,895688,SRS15580903,SAMN31520588,simple,12637,Dengue virus,BCSIR-05,,,,,,,no,,,,,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1530175,,public,F3D561C73076DABDFE3BDBBFDF8C7BA4,D1E25CDB0944B48CF3A68804462D94D0
SRR22095848,2022-10-29 11:22:57,2022-10-29 11:11:45,3507870,977901026,3507870,278,335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22095/SRR22095848/SRR22095848.lite.1,SRX18075839,D1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP405189,PRJNA895688,,895688,SRS15580904,SAMN31520589,simple,12637,Dengue virus,BCSIR-IBS-D1,,,,,,,no,,,,,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1530175,,public,AC90BC80EA76B7A8FC9E0D96F98FF178,6979891927D1CF4A05C0AF48073D9C44
SRR22095847,2022-10-29 11:22:57,2022-10-29 11:11:31,3921170,1107519195,3921170,282,376,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22095/SRR22095847/SRR22095847.lite.1,SRX18075840,D10,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP405189,PRJNA895688,,895688,SRS15580905,SAMN31520598,simple,12637,Dengue virus,BCSIR-IBS-D10,,,,,,,no,,,,,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1530175,,public,5E571DAFBE6BC67608634204654BCACA,85D36852F2E1C83441F3FD5AF2A9F409
SRR22095846,2022-10-29 11:22:57,2022-10-29 11:11:17,2418634,693197264,2418634,286,245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR022/22095/SRR22095846/SRR22095846.lite.1,SRX18075841,D11,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP405189,PRJNA895688,,895688,SRS15580906,SAMN31520599,simple,12637,Dengue virus,BCSIR-IBS-D11,,,,,,,no,,,,,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1530175,,public,39F82C4618B72F045E3223BCBD31D0C9,0169FE6A2EE105F7682F2BBC76043D44
